task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
115	b3/d9bc07	3388469	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836412)	COMPLETED	0	2023-09-17 21:36:51.434	49s	302ms	18.6%	3.4 MB	7.4 MB	92 KB	893 B
116	46/7a7a1c	3388507	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836373)	COMPLETED	0	2023-09-17 21:36:51.472	48.9s	25ms	128.6%	0	0	92 KB	894 B
117	e2/98eba1	3389218	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836465)	COMPLETED	0	2023-09-17 21:37:00.673	52.6s	30ms	128.2%	0	0	92 KB	894 B
118	d5/447374	3389615	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836451)	COMPLETED	0	2023-09-17 21:37:10.258	45.5s	39ms	102.1%	2.9 MB	3.9 MB	92 KB	894 B
119	cf/ab92ba	3389808	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836452)	COMPLETED	0	2023-09-17 21:37:12.622	43.2s	28ms	141.2%	0	0	92 KB	894 B
120	b5/1e4d66	3390378	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836439)	COMPLETED	0	2023-09-17 21:37:25.136	44.7s	204ms	26.8%	3.1 MB	7.8 MB	92 KB	893 B
122	a2/50b0b6	3390461	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836395)	COMPLETED	0	2023-09-17 21:37:26.975	42.8s	29ms	136.6%	2.8 MB	3.9 MB	92 KB	894 B
121	b1/f36066	3390449	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836348)	COMPLETED	0	2023-09-17 21:37:26.948	45.1s	280ms	16.9%	4.6 MB	7.8 MB	92 KB	893 B
123	85/afb035	3390471	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836393)	COMPLETED	0	2023-09-17 21:37:26.991	58.7s	614ms	9.5%	3.1 MB	7.8 MB	92 KB	892 B
127	2b/2a478d	3391673	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836384)	COMPLETED	0	2023-09-17 21:37:40.429	53.3s	28ms	126.3%	0	0	92 KB	894 B
125	ef/cc1e6d	3391671	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836410)	COMPLETED	0	2023-09-17 21:37:40.417	56.3s	201ms	31.1%	4.6 MB	7.8 MB	92 KB	893 B
124	9b/3feae6	3391576	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836488)	COMPLETED	0	2023-09-17 21:37:40.206	56.6s	75ms	60.8%	2.9 MB	3.9 MB	92 KB	893 B
128	85/a0d921	3393614	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836366)	COMPLETED	0	2023-09-17 21:37:53.245	44.6s	211ms	21.9%	3.1 MB	7.8 MB	92 KB	893 B
131	c5/81a0af	3393691	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836333)	COMPLETED	0	2023-09-17 21:37:55.817	42.1s	167ms	37.2%	3 MB	7.8 MB	92 KB	893 B
129	47/33eb75	3393695	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836347)	COMPLETED	0	2023-09-17 21:37:55.832	51.6s	81ms	58.8%	4.8 MB	7.8 MB	92 KB	893 B
133	2f/e5ae41	3394635	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836453)	COMPLETED	0	2023-09-17 21:38:09.848	37.6s	28ms	118.0%	2.7 MB	3.9 MB	92 KB	894 B
130	06/b7e006	3394634	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836435)	COMPLETED	0	2023-09-17 21:38:09.833	40.3s	258ms	21.7%	3 MB	7.8 MB	92 KB	893 B
135	79/cba212	3394785	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836356)	COMPLETED	0	2023-09-17 21:38:12.040	42.6s	60ms	76.2%	2.8 MB	3.9 MB	92 KB	893 B
134	f2/aa7e29	3395621	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836440)	COMPLETED	0	2023-09-17 21:38:25.752	39s	126ms	41.1%	3 MB	7.8 MB	92 KB	893 B
137	41/1ee0ac	3396014	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836400)	COMPLETED	0	2023-09-17 21:38:33.717	44.9s	27ms	155.6%	0	0	92 KB	894 B
136	65/ff2e7a	3396141	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836491)	COMPLETED	0	2023-09-17 21:38:36.741	45.1s	127ms	40.3%	3 MB	7.8 MB	92 KB	893 B
138	4a/999a47	3396161	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836401)	COMPLETED	0	2023-09-17 21:38:36.805	45s	27ms	89.4%	0	0	92 KB	893 B
140	45/7cf94d	3396362	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836446)	COMPLETED	0	2023-09-17 21:38:37.903	48.9s	26ms	137.7%	0	0	92 KB	894 B
139	25/061364	3396351	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836499)	COMPLETED	0	2023-09-17 21:38:37.887	56.7s	44ms	118.5%	2.9 MB	3.9 MB	92 KB	894 B
141	b1/bcf877	3396771	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836505)	COMPLETED	0	2023-09-17 21:38:47.425	56.1s	27ms	99.2%	2.7 MB	3.9 MB	92 KB	893 B
142	8e/c60489	3396773	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836304)	COMPLETED	0	2023-09-17 21:38:47.439	59.2s	27ms	121.0%	0	0	92 KB	894 B
143	2e/1c5eb1	3397023	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836359)	COMPLETED	0	2023-09-17 21:38:50.168	56.5s	287ms	22.8%	4.9 MB	7.8 MB	92 KB	893 B
145	b4/9475e6	3397293	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836431)	COMPLETED	0	2023-09-17 21:38:54.624	52s	29ms	120.0%	2.7 MB	3.9 MB	92 KB	894 B
144	d3/77d510	3397825	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836618)	COMPLETED	0	2023-09-17 21:39:04.789	46.6s	45ms	91.1%	2.7 MB	3.9 MB	92 KB	893 B
148	b1/7e87ef	3398945	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836307)	COMPLETED	0	2023-09-17 21:39:21.868	43.7s	25ms	119.0%	2.8 MB	3.9 MB	92 KB	894 B
147	0f/546495	3398944	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836471)	COMPLETED	0	2023-09-17 21:39:21.854	44s	152ms	34.4%	3 MB	7.8 MB	92 KB	893 B
146	b9/5e8e6c	3398855	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836467)	COMPLETED	0	2023-09-17 21:39:18.627	49.3s	27ms	119.0%	0	0	92 KB	894 B
149	e9/2f8972	3399267	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836370)	COMPLETED	0	2023-09-17 21:39:26.790	41.1s	41ms	112.0%	2.8 MB	3.9 MB	92 KB	894 B
150	ff/ebcd6b	3399632	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836376)	COMPLETED	0	2023-09-17 21:39:34.626	37.9s	41ms	104.3%	2.7 MB	3.9 MB	92 KB	894 B
151	f6/2ed3d2	3400208	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836357)	COMPLETED	0	2023-09-17 21:39:43.586	48.5s	55ms	76.2%	2.9 MB	3.9 MB	92 KB	893 B
154	5d/e82b36	3400367	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836444)	COMPLETED	0	2023-09-17 21:39:46.676	45.4s	59ms	73.8%	2.7 MB	3.9 MB	92 KB	893 B
153	c5/04be02	3400351	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836378)	COMPLETED	0	2023-09-17 21:39:46.643	48.5s	174ms	31.0%	4.6 MB	7.8 MB	92 KB	893 B
152	1c/eb379b	3400356	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836425)	COMPLETED	0	2023-09-17 21:39:46.660	48.5s	114ms	52.5%	3 MB	7.8 MB	92 KB	893 B
155	fd/d8e8f3	3400996	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836382)	COMPLETED	0	2023-09-17 21:39:51.411	44s	100ms	56.2%	3 MB	7.8 MB	92 KB	893 B
156	2d/6f4c90	3402949	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836385)	COMPLETED	0	2023-09-17 21:40:05.588	44.9s	44ms	90.0%	2.7 MB	3.9 MB	92 KB	893 B
157	80/8dc421	3403021	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836473)	COMPLETED	0	2023-09-17 21:40:05.829	44.7s	67ms	54.1%	2.8 MB	3.9 MB	92 KB	893 B
158	24/02f4ad	3403125	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836470)	COMPLETED	0	2023-09-17 21:40:07.944	44.7s	354ms	16.3%	3 MB	7.8 MB	92 KB	893 B
159	ef/612110	3403138	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836456)	COMPLETED	0	2023-09-17 21:40:07.966	44.7s	29ms	120.0%	0	0	92 KB	894 B
161	c7/985d31	3403451	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836399)	COMPLETED	0	2023-09-17 21:40:12.577	40.1s	27ms	122.0%	0	0	92 KB	894 B
160	d2/149932	3404799	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836472)	COMPLETED	0	2023-09-17 21:40:32.107	48.3s	95ms	58.9%	4 MB	7.4 MB	92 KB	893 B
163	bc/60621c	3404916	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836478)	COMPLETED	0	2023-09-17 21:40:35.175	45.2s	46ms	78.4%	2.9 MB	3.9 MB	92 KB	893 B
162	c3/c2919e	3404803	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836419)	COMPLETED	0	2023-09-17 21:40:32.124	48.5s	28ms	118.0%	0	0	92 KB	894 B
184	0c/cc15fa	3404912	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836457)	COMPLETED	0	2023-09-17 21:40:35.160	45.4s	26ms	125.2%	0	0	92 KB	894 B
164	38/e87e25	3404995	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4843942)	COMPLETED	0	2023-09-17 21:40:35.468	48s	101ms	54.9%	4 MB	7.4 MB	92 KB	893 B
165	c8/dbe8b2	3405714	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836459)	COMPLETED	0	2023-09-17 21:40:50.518	47.9s	39ms	116.7%	2.8 MB	3.9 MB	92 KB	894 B
166	e3/5b2127	3405715	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836363)	COMPLETED	0	2023-09-17 21:40:50.531	47.9s	374ms	15.3%	4 MB	7.4 MB	92 KB	893 B
167	ec/36612a	3405867	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836397)	COMPLETED	0	2023-09-17 21:40:52.666	1m	285ms	19.7%	4.7 MB	7.8 MB	92 KB	893 B
168	d2/0c5bd3	3405866	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836428)	COMPLETED	0	2023-09-17 21:40:52.652	1m 1s	181ms	30.4%	3 MB	7.8 MB	92 KB	893 B
169	17/4cb384	3405897	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836389)	COMPLETED	0	2023-09-17 21:40:52.709	1m 1s	103ms	32.3%	3.1 MB	7.8 MB	92 KB	893 B
172	e9/e40ea2	3407658	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836345)	COMPLETED	0	2023-09-17 21:41:20.591	45s	108ms	38.8%	4.8 MB	7.8 MB	92 KB	893 B
171	2a/a0aa39	3407572	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836334)	COMPLETED	0	2023-09-17 21:41:20.416	45.4s	28ms	113.4%	0	0	92 KB	894 B
173	2b/8234ac	3407665	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836416)	COMPLETED	0	2023-09-17 21:41:20.875	44.9s	162ms	32.7%	4.8 MB	7.8 MB	92 KB	893 B
170	bc/cff905	3407571	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836486)	COMPLETED	0	2023-09-17 21:41:20.404	47.7s	28ms	100.0%	0	0	92 KB	894 B
174	16/6816ef	3407769	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836405)	COMPLETED	0	2023-09-17 21:41:23.506	44.6s	25ms	119.0%	0	0	92 KB	894 B
175	ff/887e89	3408511	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836433)	COMPLETED	0	2023-09-17 21:41:38.412	42s	96ms	52.2%	4.8 MB	7.8 MB	92 KB	893 B
177	5d/15ca48	3408512	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836299)	COMPLETED	0	2023-09-17 21:41:38.425	49.6s	360ms	16.0%	3 MB	7.8 MB	92 KB	893 B
178	ec/fb254b	3409464	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836423)	COMPLETED	0	2023-09-17 21:41:53.658	35.8s	232ms	24.0%	4.8 MB	7.8 MB	92 KB	893 B
176	58/3254df	3409343	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836358)	COMPLETED	0	2023-09-17 21:41:53.185	48.8s	25ms	127.4%	0	0	92 KB	894 B
179	95/608438	3409520	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836495)	COMPLETED	0	2023-09-17 21:41:53.816	48.2s	28ms	97.6%	2.9 MB	3.9 MB	92 KB	893 B
181	a5/b29b47	3411378	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836340)	COMPLETED	0	2023-09-17 21:42:05.612	47.9s	187ms	29.1%	3.1 MB	7.8 MB	92 KB	893 B
183	23/11ee35	3411686	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836504)	COMPLETED	0	2023-09-17 21:42:08.088	46.7s	25ms	110.1%	0	0	92 KB	894 B
182	1f/1804ac	3411458	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836409)	COMPLETED	0	2023-09-17 21:42:05.826	1m 3s	28ms	121.0%	0	0	92 KB	894 B
180	d6/485558	3411452	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836372)	COMPLETED	0	2023-09-17 21:42:05.812	1m 3s	191ms	37.1%	4.8 MB	7.8 MB	92 KB	893 B
185	53/158033	3411687	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836336)	COMPLETED	0	2023-09-17 21:42:08.101	1m 1s	385ms	15.1%	3 MB	7.8 MB	92 KB	893 B
187	2b/84738c	3412289	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836365)	COMPLETED	0	2023-09-17 21:42:20.403	48.4s	28ms	136.6%	0	0	92 KB	894 B
186	43/0e1fb1	3412804	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836454)	COMPLETED	0	2023-09-17 21:42:28.021	46.5s	505ms	9.6%	3 MB	7.8 MB	92 KB	892 B
188	d6/de004e	3413026	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836447)	COMPLETED	0	2023-09-17 21:42:29.437	45.1s	99ms	42.4%	3 MB	7.8 MB	92 KB	893 B
190	90/8069e4	3413727	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (ERR4836413)	COMPLETED	0	2023-09-17 21:42:42.028	43.8s	30ms	114.3%	2.8 MB	3.9 MB	92 KB	894 B
